id,surface_name,surface_group,surface_kind,syntax,example,source_file,lexer_status,parser_status,ast_node,ast_contract_status,semantic_status,type_binding_status,layout_status,hir_status,mir_opcode,mir_status,mir_verify_status,mir_json_status,ast_interpreter_status,mir_interpreter_status,x64_ast_status,x64_mir_status,x86_status,js_transpiler_status,wasm_wat_status,browser_runtime_status,library_binding_status,vscode_evidence_status,test_status,doc_status,final_decision,required_action,owner
UXB-SURFACE-172,MEMFILLW,memory,builtin_function,MEMFILLW,MEMFILLW,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,MEMFILLW_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_MEMFILLW,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-173,OFFSETOF,memory,builtin_function,OFFSETOF,OFFSETOF,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,OFFSETOF_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-174,PEEKB,memory,builtin_function,PEEKB,PEEKB,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,PEEKB_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-175,PEEKD,memory,builtin_function,PEEKD,PEEKD,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,PEEKD_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-176,PEEKW,memory,builtin_function,PEEKW,PEEKW,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,PEEKW_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-177,POKE,memory,builtin_function,POKE,POKE,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,POKE_STMT,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,MIR_POKE,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-178,POKEB,memory,builtin_function,POKEB,POKEB,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,POKEB_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MIR_POKEB,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-179,POKED,memory,builtin_function,POKED,POKED,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,POKED_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MIR_POKED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-180,POKES,memory,builtin_function,POKES,POKES,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,POKES_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_POKES,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-181,POKEW,memory,builtin_function,POKEW,POKEW,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,POKEW_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MIR_POKEW,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-182,SADD,memory,builtin_function,SADD,SADD,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,SADD_STMT,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,MIR_SADD,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,NATIVE_ONLY,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-183,SETNEWOFFSET,memory,builtin_function,SETNEWOFFSET,SETNEWOFFSET,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,SETNEWOFFSET_STMT,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,MIR_SETNEWOFFSET,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-184,SIZEOF,memory,builtin_function,SIZEOF,SIZEOF,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,SIZEOF_STMT,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-185,VARPTR,memory,builtin_function,VARPTR,VARPTR,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,VARPTR_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,NATIVE_ONLY,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-186,MAIN,module,directive,MAIN,MAIN,src/parser/parser/parser_stmt_decl_class_method.fbs,IMPLEMENTED,IMPLEMENTED,MAIN_STMT,MISSING,MISSING,MISSING,MISSING,IMPLEMENTED,MIR_MAIN,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,COMPILE_TIME_ONLY,KEEP_COMPILE_TIME_CONTRACT,codex-step1
UXB-SURFACE-187,%,operator,expression_operator,%,a % b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-188,%=,operator,expression_operator,%=,a %= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-189,&,operator,expression_operator,&,a & b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-190,&=,operator,expression_operator,&=,a &= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-191,(,operator,expression_operator,(,(,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-192,),operator,expression_operator,),),src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-193,*,operator,expression_operator,*,a * b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-194,*=,operator,expression_operator,*=,a *= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-195,+,operator,expression_operator,+,a + b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-196,++,operator,expression_operator,++,a ++ b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-197,+=,operator,expression_operator,+=,a += b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-198,",",operator,expression_operator,",",",",src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-199,-,operator,expression_operator,-,a - b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-200,--,operator,expression_operator,--,a -- b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-201,-=,operator,expression_operator,-=,a -= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,IMPLEMENTED,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-202,.,operator,expression_operator,.,.,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_OP,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-203,/,operator,expression_operator,/,a / b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_OP,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-204,/=,operator,expression_operator,/=,a /= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-205,:,operator,expression_operator,:,:,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,MISSING,MISSING,MISSING,IMPLEMENTED,MIR_OP,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-206,<,operator,expression_operator,<,a < b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-207,<<,operator,expression_operator,<<,a << b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-208,<<=,operator,expression_operator,<<=,a <<= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-209,<=,operator,expression_operator,<=,a <= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-210,<>,operator,expression_operator,<>,a <> b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-211,=,operator,expression_operator,=,a = b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-212,>,operator,expression_operator,>,a > b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-213,>=,operator,expression_operator,>=,a >= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-214,>>,operator,expression_operator,>>,a >> b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-215,>>=,operator,expression_operator,>>=,a >>= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-216,@,operator,expression_operator,@,a @ b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,MISSING,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-217,AND,operator,expression_operator,AND,AND,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,AND_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_AND,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-218,MOD,operator,expression_operator,MOD,MOD,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,MOD_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MIR_MOD,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
